epoch,step,train_loss,val_loss
0,0,,57.62811279296875
1,1,,49.32838821411133
2,2,,32.82500076293945
3,3,,18.450979232788086
4,4,,14.423312187194824
5,5,,16.38803482055664
6,6,,13.42912483215332
7,7,,12.79929256439209
8,8,,12.169429779052734
9,9,,13.476411819458008
10,10,,14.530860900878906
11,11,,12.30724048614502
12,12,,9.678520202636719
13,13,,9.849008560180664
14,14,,5.085389614105225
15,15,,3.218812942504883
16,16,,1.7829513549804688
17,17,,1.7282837629318237
18,18,,16.585002899169922
19,19,,4.047511577606201
20,20,,4.975027561187744
21,21,,8.799062728881836
22,22,,3.5300004482269287
23,23,,19.521879196166992
24,24,,11.26054859161377
25,25,,5.977041244506836
26,26,,5.00486421585083
27,27,,1.4932301044464111
28,28,,1.6328133344650269
29,29,,1.8031021356582642
30,30,,1.9113788604736328
31,31,,1.2472524642944336
32,32,,1.488254427909851
33,33,,1.5619109869003296
34,34,,1.1962274312973022
35,35,,1.531160831451416
36,36,,1.0376919507980347
37,37,,0.7569003105163574
38,38,,1.9005810022354126
39,39,,1.5797621011734009
40,40,,1.4240130186080933
41,41,,4.294521331787109
42,42,,2.6354687213897705
43,43,,2.9830543994903564
44,44,,5.560359477996826
45,45,,3.3731515407562256
46,46,,2.900076389312744
47,47,,3.06274151802063
48,48,,6.601682186126709
49,49,6.445998668670654,
49,49,,3.6731173992156982
50,50,,2.7762539386749268
51,51,,2.3441250324249268
52,52,,1.4153757095336914
53,53,,1.2521575689315796
54,54,,1.592680811882019
55,55,,2.587451219558716
56,56,,1.0259093046188354
57,57,,20.294017791748047
58,58,,2.943434238433838
59,59,,4.016132831573486
60,60,,2.7225959300994873
61,61,,1.8140023946762085
62,62,,2.7431790828704834
63,63,,3.268357515335083
64,64,,2.199556350708008
65,65,,1.0283763408660889
66,66,,2.4734439849853516
67,67,,2.222445011138916
68,68,,1.1234575510025024
69,69,,0.9607453346252441
70,70,,23.46064567565918
71,71,,454.55426025390625
72,72,,8.002970695495605
73,73,,6.5507097244262695
74,74,,54.29262161254883
75,75,,18.65840721130371
76,76,,12.107028007507324
77,77,,11.61303997039795
78,78,,11.491002082824707
79,79,,15.798728942871094
80,80,,9.274239540100098
81,81,,7.178776741027832
82,82,,4.0043044090271
83,83,,8.167266845703125
84,84,,6.050475597381592
85,85,,6.164013862609863
86,86,,9.640824317932129
