epoch,step,train_loss,val_loss
0,49,113.03271484375,
0,99,126.62765502929688,
0,149,72.825927734375,
0,199,42.53463363647461,
0,249,19.09574317932129,
0,250,,27.228944778442383
1,299,15.5088529586792,
1,349,8.991767883300781,
1,399,8.962227821350098,
1,449,6.552165985107422,
1,499,6.5011887550354,
1,501,,9.931539535522461
2,549,8.422181129455566,
2,599,6.409883975982666,
2,649,9.066895484924316,
2,699,9.50641918182373,
2,749,6.334099292755127,
2,752,,9.121814727783203
3,799,8.490138053894043,
3,849,6.910550117492676,
3,899,6.833224296569824,
3,949,6.740513324737549,
3,999,10.051119804382324,
3,1003,,8.306390762329102
4,1049,8.221288681030273,
4,1099,4.23227596282959,
4,1149,12.627211570739746,
4,1199,4.477474689483643,
4,1249,7.489490985870361,
4,1254,,6.097130298614502
5,1299,7.9995951652526855,
5,1349,5.4843926429748535,
5,1399,4.013427734375,
5,1449,6.583240032196045,
5,1499,3.925954818725586,
5,1505,,5.130856037139893
6,1549,3.6182777881622314,
6,1599,6.023522853851318,
6,1649,4.893885612487793,
6,1699,4.054144859313965,
6,1749,5.717559814453125,
6,1756,,4.946364402770996
7,1799,3.0030806064605713,
7,1849,5.2160868644714355,
7,1899,3.649562358856201,
7,1949,3.3283283710479736,
7,1999,4.118740558624268,
7,2007,,4.923283100128174
8,2049,2.2685799598693848,
8,2099,3.8982555866241455,
8,2149,3.6603925228118896,
8,2199,3.5862953662872314,
8,2249,3.968179941177368,
8,2258,,4.767755031585693
9,2299,2.545271396636963,
9,2349,4.4840922355651855,
9,2399,6.745810508728027,
9,2449,5.4529571533203125,
9,2499,5.729776382446289,
9,2509,,4.737984657287598
10,2549,3.0120298862457275,
10,2599,3.727569341659546,
10,2649,5.437532424926758,
10,2699,4.601974010467529,
10,2749,6.193389892578125,
10,2760,,4.717052459716797
11,2799,2.8334438800811768,
11,2849,4.030025959014893,
11,2899,5.819892406463623,
11,2949,5.47956657409668,
11,2999,5.22266149520874,
11,3011,,4.582540035247803
12,3049,2.7725744247436523,
12,3099,4.942197322845459,
12,3149,5.809349536895752,
12,3199,2.460834503173828,
12,3249,6.419849395751953,
12,3262,,4.498514175415039
13,3299,4.55775260925293,
13,3349,5.106435298919678,
13,3399,3.4636693000793457,
13,3449,2.939168930053711,
13,3499,2.7469820976257324,
13,3513,,4.697740077972412
14,3549,5.8295817375183105,
14,3599,4.536579608917236,
14,3649,5.149106025695801,
14,3699,7.267208576202393,
14,3749,5.45431661605835,
14,3764,,4.441635608673096
15,3799,8.41666316986084,
15,3849,5.508506774902344,
15,3899,7.581992149353027,
15,3949,4.778346061706543,
15,3999,3.857758045196533,
15,4015,,4.375890731811523
16,4049,2.711270570755005,
16,4099,2.7812602519989014,
16,4149,2.781681537628174,
16,4199,4.4757184982299805,
16,4249,4.820657730102539,
16,4266,,4.39547872543335
17,4299,2.5530529022216797,
17,4349,2.469696521759033,
17,4399,4.072672367095947,
17,4449,5.027170181274414,
17,4499,4.91317892074585,
17,4517,,4.717487812042236
18,4549,4.526667594909668,
18,4599,1.595788836479187,
18,4649,4.3435750007629395,
18,4699,3.8585593700408936,
18,4749,2.6102869510650635,
18,4768,,4.13934326171875
19,4799,3.854931592941284,
19,4849,4.664125442504883,
19,4899,5.15226411819458,
